,id,gen.father,gen.mother,social.father,social.mother,father,mother,js,f.corr,sex,birth.year
528,528,0,0,23,286,23,286,0,0,NA,1977
529,529,0,0,45,61,45,61,1,0,Female,1977
530,530,0,0,155,276,155,276,0,0,NA,1977
531,531,0,0,219,151,219,151,0,0,NA,1977
532,532,0,0,219,151,219,151,0,0,NA,1977
533,533,0,0,219,151,219,151,0,0,NA,1977
534,534,0,0,266,32,266,32,0,0,NA,1977
535,535,0,0,266,32,266,32,0,0,NA,1977
536,536,0,0,266,32,266,32,0,0,NA,1977
537,537,0,0,266,32,266,32,0,0,NA,1977
538,538,0,0,277,46,277,46,0,0,NA,1977
539,539,0,0,277,46,277,46,0,0,NA,1977
540,540,0,0,277,46,277,46,0,0,NA,1977
541,541,0,0,262,260,262,260,0,0,NA,1977
542,542,0,0,262,260,262,260,0,0,NA,1977
543,543,0,0,262,260,262,260,0,0,NA,1977
544,544,0,0,28,278,28,278,0,0,NA,1977
545,545,0,0,28,278,28,278,0,0,NA,1977
546,546,0,0,28,278,28,278,0,0,NA,1977
547,547,0,0,28,278,28,278,0,0,NA,1977
548,548,0,0,166,86,166,86,0,0,NA,1977
549,549,0,0,166,86,166,86,0,0,NA,1977
550,550,0,0,166,86,166,86,0,0,NA,1977
551,551,0,0,137,125,137,125,0,0,NA,1977
552,552,0,0,137,125,137,125,0,0,NA,1977
553,553,0,0,137,125,137,125,0,0,NA,1977
554,554,0,0,174,139,174,139,0,0,NA,1977
555,555,0,0,174,139,174,139,0,0,NA,1977
556,556,0,0,88,185,88,185,0,0,NA,1977
557,557,0,0,284,306,284,306,0,0,NA,1977
558,558,0,0,176,177,176,177,0,0,NA,1977
559,559,0,0,176,177,176,177,0,0,NA,1977
560,560,0,0,259,493,259,493,0,0,NA,1978
561,561,0,0,259,493,259,493,0,0,NA,1978
562,562,0,0,259,493,259,493,0,0,NA,1978
563,563,0,0,178,62,178,62,1,0,Male,1978
564,564,0,0,178,62,178,62,1,0,Male,1978
565,565,0,0,178,62,178,62,1,0,Female,1978
566,566,0,0,200,39,200,39,0,0,NA,1978
567,567,0,0,200,39,200,39,0,0,NA,1978
568,568,0,0,65,478,65,478,0,0.125,NA,1978
569,569,0,0,65,478,65,478,0,0.125,NA,1978
570,570,0,0,65,478,65,478,0,0.125,NA,1978
571,571,0,0,65,478,65,478,0,0.125,NA,1978
572,572,0,0,88,185,88,185,1,0,Male,1978
573,573,0,0,521,512,521,512,0,0.125,NA,1978
574,574,0,0,521,512,521,512,1,0.125,Female,1978
575,575,0,0,114,119,114,119,1,0,Female,1978
576,576,0,0,114,119,114,119,0,0,NA,1978
577,577,0,0,114,119,114,119,1,0,Male,1978
578,578,0,0,114,119,114,119,1,0,Male,1978
579,579,0,0,285,261,285,261,0,0,NA,1978
580,580,0,0,285,261,285,261,1,0,Female,1978
581,581,0,0,285,261,285,261,1,0,Female,1978
582,582,0,0,285,261,285,261,0,0,NA,1978
583,583,0,0,311,278,311,278,0,0,NA,1978
584,584,0,0,311,278,311,278,0,0,NA,1978
585,585,0,0,311,278,311,278,0,0,NA,1978
586,586,0,0,311,278,311,278,0,0,NA,1978
587,587,0,0,470,256,470,256,1,0,Female,1978
588,588,0,0,470,256,470,256,0,0,NA,1978
589,589,0,0,33,496,33,496,1,0.125,Male,1978
590,590,0,0,33,496,33,496,0,0.125,NA,1978
591,591,0,0,33,496,33,496,1,0.125,Female,1978
592,592,0,0,447,414,447,414,0,0,NA,1978
593,593,0,0,447,414,447,414,0,0,NA,1978
594,594,0,0,447,414,447,414,0,0,NA,1978
595,595,0,0,447,414,447,414,0,0,NA,1978
596,596,0,0,277,46,277,46,0,0,NA,1978
597,597,0,0,277,46,277,46,0,0,NA,1978
598,598,0,0,277,46,277,46,0,0,NA,1978
599,599,0,0,277,46,277,46,0,0,NA,1978
600,600,0,0,307,437,307,437,1,0,Female,1978
601,601,0,0,307,437,307,437,1,0,Male,1978
602,602,0,0,266,32,266,32,0,0,NA,1978
603,603,0,0,266,32,266,32,1,0,Female,1978
604,604,0,0,266,32,266,32,0,0,NA,1978
605,605,0,0,266,32,266,32,0,0,NA,1978
606,606,0,0,106,462,106,462,0,0,NA,1978
607,607,0,0,106,462,106,462,0,0,NA,1978
608,608,0,0,106,462,106,462,1,0,Female,1978
609,609,0,0,166,293,166,293,1,0,Male,1978
610,610,0,0,166,293,166,293,0,0,NA,1978
611,611,0,0,166,293,166,293,1,0,Male,1978
612,612,0,0,166,293,166,293,1,0,Male,1978
613,613,0,0,166,293,166,293,0,0,NA,1978
614,614,0,0,317,428,317,428,0,0,NA,1978
615,615,0,0,317,428,317,428,0,0,NA,1978
616,616,0,0,317,428,317,428,0,0,NA,1978
617,617,0,0,317,428,317,428,0,0,NA,1978
618,618,0,0,490,92,490,92,0,0,NA,1978
619,619,0,0,490,92,490,92,1,0,Male,1978
620,620,0,0,490,92,490,92,1,0,Male,1978
621,621,0,0,159,162,159,162,0,0,NA,1978
622,622,0,0,159,162,159,162,1,0,Male,1978
623,623,0,0,159,162,159,162,0,0,NA,1978
624,624,0,0,522,55,522,55,0,0,NA,1978
625,625,0,0,522,55,522,55,0,0,NA,1978
626,626,0,0,522,55,522,55,0,0,NA,1978
627,627,0,0,522,55,522,55,0,0,NA,1978
628,628,0,0,82,67,82,67,1,0,Female,1978
629,629,0,0,155,216,155,216,0,0,NA,1978
630,630,0,0,155,216,155,216,0,0,NA,1978
631,631,0,0,155,216,155,216,0,0,NA,1978
632,632,0,0,155,216,155,216,0,0,NA,1978
633,633,0,0,176,467,176,467,0,0,NA,1978
634,634,0,0,176,467,176,467,0,0,NA,1978
635,635,0,0,176,467,176,467,0,0,NA,1978
636,636,0,0,66,105,66,105,1,0,Female,1978
637,637,0,0,161,87,161,87,1,0,Male,1978
638,638,0,0,161,87,161,87,0,0,NA,1978
639,639,0,0,161,87,161,87,0,0,NA,1978
640,640,0,0,43,331,43,331,0,0,NA,1978
641,641,0,0,43,331,43,331,0,0,NA,1978
642,642,0,0,43,331,43,331,1,0,Male,1978
643,643,0,0,43,331,43,331,0,0,NA,1978
644,644,0,0,412,484,412,484,1,0,Male,1978
645,645,0,0,412,484,412,484,0,0,NA,1978
646,646,0,0,412,484,412,484,1,0,Female,1978
647,647,0,0,412,484,412,484,0,0,NA,1978
648,648,0,0,184,57,184,57,1,0,Male,1978
649,649,0,0,184,57,184,57,1,0,Male,1978
650,650,0,0,184,57,184,57,1,0,Male,1978
651,651,0,0,184,57,184,57,1,0,Female,1978
652,652,0,0,320,387,320,387,1,0,Male,1978
653,653,0,0,320,387,320,387,1,0,Male,1978
654,654,0,0,320,387,320,387,0,0,NA,1978
655,655,0,0,259,493,259,493,1,0,Male,1978
656,656,0,0,259,493,259,493,1,0,Female,1978
657,657,0,0,259,493,259,493,1,0,Male,1978
658,658,0,0,259,493,259,493,1,0,Female,1978
659,659,0,0,45,430,45,430,0,0,NA,1978
660,660,0,0,45,430,45,430,0,0,NA,1978
661,661,0,0,45,430,45,430,0,0,NA,1978
662,662,0,0,45,430,45,430,0,0,NA,1978
663,663,0,0,262,260,262,260,0,0,NA,1978
664,664,0,0,262,260,262,260,1,0,Female,1978
665,665,0,0,262,260,262,260,1,0,Male,1978
666,666,0,0,59,368,59,368,0,0,NA,1978
667,667,0,0,59,368,59,368,0,0,NA,1978
668,668,0,0,59,368,59,368,0,0,NA,1978
669,669,0,0,279,501,279,501,1,0,Male,1978
670,670,0,0,279,501,279,501,0,0,NA,1978
671,671,0,0,279,501,279,501,0,0,NA,1978
672,672,0,0,279,501,279,501,1,0,Female,1978
673,673,0,0,373,125,373,125,0,0,NA,1978
674,674,0,0,25,271,25,271,0,0,NA,1978
675,675,0,0,25,271,25,271,0,0,NA,1978
676,676,0,0,25,271,25,271,0,0,NA,1978
677,677,0,0,25,271,25,271,1,0,Female,1978
678,678,0,0,23,126,23,126,0,0,NA,1978
679,679,0,0,23,126,23,126,1,0,Female,1978
680,680,0,0,309,529,309,529,1,0,Female,1978
681,681,0,0,309,529,309,529,0,0,NA,1978
682,682,0,0,309,529,309,529,0,0,NA,1978
683,683,0,0,309,529,309,529,1,0,Female,1978
684,684,0,0,470,256,470,256,1,0,Male,1978
685,685,0,0,470,256,470,256,0,0,NA,1978
686,686,0,0,470,256,470,256,0,0,NA,1978
687,687,0,0,6,461,6,461,1,0,Female,1978
688,688,0,0,6,461,6,461,1,0,Female,1978
689,689,0,0,6,461,6,461,0,0,NA,1978
690,690,0,0,6,461,6,461,0,0,NA,1978
691,691,0,0,176,467,176,467,0,0,NA,1978
692,692,0,0,176,467,176,467,0,0,NA,1978
693,693,0,0,176,467,176,467,0,0,NA,1978
694,694,0,0,204,448,204,448,0,0,NA,1978
695,695,0,0,204,448,204,448,0,0,NA,1978
696,696,0,0,85,514,85,514,1,0,Male,1978
697,697,0,0,85,514,85,514,0,0,NA,1978
698,698,0,0,447,414,447,414,0,0,NA,1978
699,699,0,0,447,414,447,414,0,0,NA,1978
700,700,0,0,33,496,33,496,1,0.125,Male,1978
701,701,0,0,33,496,33,496,0,0.125,NA,1978
702,702,0,0,412,484,412,484,0,0,NA,1978
703,703,0,0,412,484,412,484,1,0,Male,1978
704,704,0,0,412,484,412,484,0,0,NA,1978
705,705,0,0,161,87,161,87,1,0,Female,1978
706,706,0,0,161,87,161,87,0,0,NA,1978
707,707,0,0,161,87,161,87,0,0,NA,1978
708,708,0,0,82,67,82,67,0,0,NA,1978
709,709,0,0,82,67,82,67,0,0,NA,1978
710,710,0,0,82,67,82,67,1,0,Female,1978
711,711,0,0,82,67,82,67,0,0,NA,1978
712,712,0,0,65,478,65,478,0,0.125,NA,1978
713,713,0,0,65,478,65,478,1,0.125,Female,1978
714,714,0,0,65,478,65,478,0,0.125,NA,1978
715,715,0,0,65,478,65,478,0,0.125,NA,1978
716,716,0,0,88,185,88,185,0,0,NA,1978
717,717,0,0,88,185,88,185,0,0,NA,1978
718,718,0,0,359,434,359,434,0,0,NA,1978
719,719,0,0,359,434,359,434,0,0,NA,1978
720,720,0,0,359,434,359,434,0,0,NA,1978
721,721,0,0,359,434,359,434,0,0,NA,1978
722,722,0,0,106,462,106,462,0,0,NA,1979
723,723,0,0,106,462,106,462,0,0,NA,1979
724,724,0,0,325,888,325,888,0,0,NA,1979
725,725,0,0,325,888,325,888,0,0,NA,1979
726,726,0,0,325,888,325,888,0,0,NA,1979
727,727,0,0,88,185,88,185,0,0,NA,1979
728,728,0,0,564,591,564,591,0,0,NA,1979
729,729,0,0,564,591,564,591,0,0,NA,1979
730,730,0,0,66,646,66,646,0,0,NA,1979
731,731,0,0,66,646,66,646,0,0,NA,1979
732,732,0,0,447,414,447,414,0,0,NA,1979
733,733,0,0,447,414,447,414,0,0,NA,1979
734,734,0,0,447,414,447,414,0,0,NA,1979
735,735,0,0,412,484,412,484,0,0,NA,1979
736,736,0,0,412,484,412,484,0,0,NA,1979
737,737,0,0,412,484,412,484,0,0,NA,1979
738,738,0,0,339,656,339,656,0,0,NA,1979
739,739,0,0,339,656,339,656,0,0,NA,1979
740,740,0,0,339,656,339,656,0,0,NA,1979
741,741,0,0,320,688,320,688,0,0,NA,1979
742,742,0,0,320,688,320,688,0,0,NA,1979
743,743,0,0,320,688,320,688,0,0,NA,1979
744,744,0,0,317,428,317,428,0,0,NA,1979
745,745,0,0,317,428,317,428,0,0,NA,1979
746,746,0,0,483,512,483,512,0,0,NA,1979
747,747,0,0,483,512,483,512,0,0,NA,1979
748,748,0,0,483,512,483,512,0,0,NA,1979
749,749,0,0,279,829,279,829,0,0,NA,1979
750,750,0,0,279,829,279,829,0,0,NA,1979
751,751,0,0,279,829,279,829,0,0,NA,1979
752,752,0,0,6,575,6,575,0,0,NA,1979
753,753,0,0,6,575,6,575,0,0,NA,1979
754,754,0,0,601,57,601,57,0,0.0625,NA,1979
755,755,0,0,601,57,601,57,0,0.0625,NA,1979
756,756,0,0,45,430,45,430,0,0,NA,1979
757,757,0,0,45,430,45,430,0,0,NA,1979
758,758,0,0,45,430,45,430,0,0,NA,1979
759,759,0,0,620,677,620,677,0,0,NA,1979
760,760,0,0,620,677,620,677,0,0,NA,1979
761,761,0,0,620,677,620,677,0,0,NA,1979
762,762,0,0,166,293,166,293,0,0,NA,1979
763,763,0,0,166,293,166,293,0,0,NA,1979
764,764,0,0,82,67,82,67,0,0,NA,1979
765,765,0,0,82,67,82,67,0,0,NA,1979
766,766,0,0,82,67,82,67,0,0,NA,1979
767,767,0,0,85,514,85,514,0,0,NA,1979
768,768,0,0,85,514,85,514,0,0,NA,1979
769,769,0,0,85,514,85,514,0,0,NA,1979
770,770,0,0,510,472,510,472,0,0,NA,1979
771,771,0,0,510,472,510,472,0,0,NA,1979
772,772,0,0,510,472,510,472,0,0,NA,1979
773,773,0,0,869,493,869,493,0,0,NA,1979
774,774,0,0,869,493,869,493,0,0,NA,1979
775,775,0,0,869,493,869,493,1,0,Male,1979
776,776,0,0,285,261,285,261,1,0,Female,1979
777,777,0,0,285,261,285,261,0,0,NA,1979
778,778,0,0,285,261,285,261,0,0,NA,1979
779,779,0,0,311,278,311,278,0,0,NA,1979
780,780,0,0,311,278,311,278,0,0,NA,1979
781,781,0,0,106,462,106,462,1,0,Male,1979
782,782,0,0,43,331,43,331,0,0,NA,1979
783,783,0,0,43,331,43,331,0,0,NA,1979
784,784,0,0,470,256,470,256,0,0,NA,1979
785,785,0,0,470,256,470,256,0,0,NA,1979
786,786,0,0,854,581,854,581,0,0,NA,1979
787,787,0,0,854,581,854,581,0,0,NA,1979
788,788,0,0,359,434,359,434,0,0,NA,1979
789,789,0,0,359,434,359,434,0,0,NA,1979
790,790,0,0,65,603,65,603,1,0,Female,1979
791,791,0,0,269,125,269,125,0,0,NA,1979
792,792,0,0,269,125,269,125,0,0,NA,1979
793,793,0,0,622,55,622,55,0,0,NA,1979
794,794,0,0,622,55,622,55,0,0,NA,1979
795,795,0,0,622,55,622,55,0,0,NA,1979
796,796,0,0,33,818,33,818,0,0.125,NA,1979
797,797,0,0,33,818,33,818,0,0.125,NA,1979
798,798,0,0,204,679,204,679,0,0,NA,1979
799,799,0,0,204,679,204,679,0,0,NA,1979
800,800,0,0,657,574,657,574,0,0,NA,1979
801,801,0,0,657,574,657,574,0,0,NA,1979
802,802,0,0,25,271,25,271,0,0,NA,1979
803,803,0,0,25,271,25,271,0,0,NA,1979
804,804,0,0,356,658,356,658,0,0,NA,1979
805,805,0,0,356,658,356,658,0,0,NA,1979
806,806,0,0,356,658,356,658,0,0,NA,1979
807,807,0,0,833,32,833,32,0,0.25,NA,1979
808,808,0,0,521,512,521,512,1,0.125,Male,1978
809,809,0,0,521,512,521,512,1,0.125,Male,1978
810,810,0,0,521,512,521,512,1,0.125,Male,1978
811,811,0,0,521,512,521,512,0,0.125,NA,1978
812,812,0,0,356,460,356,460,0,0,NA,1978
813,813,0,0,173,303,173,303,1,0,Male,1978
814,814,0,0,173,303,173,303,0,0,NA,1978
815,815,0,0,173,303,173,303,1,0,Male,1978
816,816,0,0,173,303,173,303,0,0,NA,1978
817,817,0,0,285,261,285,261,0,0,NA,1978
818,818,0,0,285,261,285,261,1,0,Female,1978
819,819,0,0,285,261,285,261,0,0,NA,1978
820,820,0,0,178,62,178,62,0,0,NA,1978
821,821,0,0,178,62,178,62,1,0,Male,1978
822,822,0,0,178,62,178,62,0,0,NA,1978
823,823,0,0,307,437,307,437,1,0,Female,1978
824,824,0,0,307,437,307,437,0,0,NA,1978
825,825,0,0,307,437,307,437,0,0,NA,1978
826,826,0,0,307,437,307,437,0,0,NA,1978
827,827,0,0,266,32,266,32,1,0,Male,1978
828,828,0,0,266,32,266,32,1,0,Male,1978
829,829,0,0,266,32,266,32,1,0,Female,1978
830,830,0,0,269,46,269,46,0,0,NA,1978
831,831,0,0,269,46,269,46,0,0,NA,1978
832,832,0,0,269,46,269,46,0,0,NA,1978
833,833,0,0,266,32,266,32,1,0,Male,1978
834,834,0,0,200,39,200,39,0,0,NA,1978
835,835,0,0,311,278,311,278,0,0,NA,1978
836,836,0,0,311,278,311,278,0,0,NA,1978
837,837,0,0,311,278,311,278,0,0,NA,1978
838,838,0,0,311,278,311,278,0,0,NA,1978
839,839,0,0,166,293,166,293,0,0,NA,1978
840,840,0,0,499,55,499,55,0,0,NA,1978
841,841,0,0,499,55,499,55,1,0,Female,1978
842,842,0,0,499,55,499,55,0,0,NA,1978
843,843,0,0,499,55,499,55,0,0,NA,1978
844,844,0,0,339,362,339,362,1,0,Male,1978
845,845,0,0,339,362,339,362,0,0,NA,1978
846,846,0,0,317,428,317,428,0,0,NA,1978
847,847,0,0,317,428,317,428,0,0,NA,1978
848,848,0,0,317,428,317,428,0,0,NA,1978
849,849,0,0,317,428,317,428,1,0,Male,1978
850,850,0,0,43,331,43,331,0,0,NA,1978
851,851,0,0,43,331,43,331,0,0,NA,1978
852,852,0,0,184,57,184,57,0,0,NA,1978
853,853,0,0,184,57,184,57,0,0,NA,1978
854,854,0,0,106,462,106,462,1,0,Male,1978
855,855,0,0,106,462,106,462,0,0,NA,1978
856,856,0,0,45,430,45,430,0,0,NA,1978
857,857,0,0,45,430,45,430,0,0,NA,1978
858,858,0,0,45,430,45,430,0,0,NA,1978
859,859,0,0,25,271,25,271,0,0,NA,1978
860,860,0,0,25,271,25,271,0,0,NA,1978
861,861,0,0,159,501,159,501,0,0,NA,1978
862,862,0,0,159,501,159,501,0,0,NA,1978
863,863,0,0,159,501,159,501,0,0,NA,1978
864,864,0,0,159,501,159,501,0,0,NA,1978
865,865,0,0,470,256,470,256,0,0,NA,1978
866,866,0,0,470,256,470,256,0,0,NA,1978
867,867,0,0,521,512,521,512,0,0.125,NA,1978
868,868,0,0,521,512,521,512,0,0.125,NA,1978
869,869,0,0,521,512,521,512,1,0.125,Male,1978
870,870,0,0,85,514,85,514,0,0,NA,1978
871,871,0,0,85,514,85,514,0,0,NA,1978
872,872,0,0,33,496,33,496,0,0.125,NA,1978
873,873,0,0,373,125,373,125,0,0,NA,1978
874,874,0,0,373,125,373,125,0,0,NA,1978
875,875,0,0,373,125,373,125,0,0,NA,1978
876,876,0,0,510,472,510,472,0,0,NA,1978
877,877,0,0,510,472,510,472,0,0,NA,1978
878,878,0,0,166,293,166,293,0,0,NA,1978
879,879,0,0,166,293,166,293,0,0,NA,1978
880,880,0,0,23,126,23,126,1,0,Male,1978
881,881,0,0,23,126,23,126,1,0,Female,1978
882,882,0,0,176,467,176,467,0,0,NA,1978
883,883,0,0,176,467,176,467,0,0,NA,1978
884,884,0,0,176,467,176,467,1,0,Male,1978
885,885,0,0,155,216,155,216,0,0,NA,1978
886,886,0,0,155,216,155,216,0,0,NA,1978
887,887,0,0,155,216,155,216,0,0,NA,1978
888,888,0,0,0,0,0,0,NA,0,Female,NA
889,889,0,0,259,493,259,493,0,0,NA,1978
890,890,0,0,259,493,259,493,0,0,NA,1978
891,891,0,0,114,119,114,119,0,0,NA,1978
892,892,0,0,833,32,833,32,0,0.25,NA,1979
893,893,0,0,323,683,323,683,0,0.03125,NA,1979
894,894,0,0,178,62,178,62,0,0,NA,1979
895,895,0,0,609,501,609,501,0,0.125,NA,1979
896,896,0,0,609,501,609,501,0,0.125,NA,1979
897,897,0,0,609,501,609,501,0,0.125,NA,1979
898,898,0,0,88,185,88,185,0,0,NA,1979
899,899,0,0,652,687,652,687,0,0,NA,1979
900,900,0,0,637,823,637,823,0,0,NA,1979
901,901,0,0,637,823,637,823,0,0,NA,1979
902,902,0,0,176,467,176,467,0,0,NA,1979
903,903,0,0,176,467,176,467,0,0,NA,1979
904,904,0,0,23,580,23,580,0,0,NA,1979
905,905,0,0,23,580,23,580,0,0,NA,1979
906,906,0,0,649,565,649,565,0,0,NA,1979
907,907,0,0,649,565,649,565,0,0,NA,1979
908,908,0,0,649,565,649,565,0,0,NA,1979
909,909,0,0,325,888,325,888,0,0,NA,1979
910,910,0,0,325,888,325,888,0,0,NA,1979
911,911,0,0,325,888,325,888,1,0,Male,1979
912,912,0,0,262,260,262,260,0,0,NA,1979
913,913,0,0,262,260,262,260,0,0,NA,1979
914,914,0,0,262,260,262,260,0,0,NA,1979
915,915,0,0,813,680,813,680,0,0,NA,1979
916,916,0,0,813,680,813,680,0,0,NA,1979
917,917,0,0,114,119,114,119,0,0,NA,1979
918,918,0,0,114,119,114,119,0,0,NA,1979
919,919,0,0,644,362,644,362,0,0.03125,NA,1979
920,920,0,0,644,362,644,362,0,0.03125,NA,1979
921,921,0,0,644,362,644,362,0,0.03125,NA,1979
922,922,0,0,827,713,827,713,0,0,NA,1979
923,923,0,0,827,713,827,713,0,0,NA,1979
924,924,0,0,459,664,459,664,0,0,NA,1979
925,925,0,0,459,664,459,664,0,0,NA,1979
926,926,0,0,459,664,459,664,0,0,NA,1979
927,927,0,0,373,600,373,600,0,0.03125,NA,1979
928,928,0,0,373,600,373,600,0,0.03125,NA,1979
929,929,0,0,412,484,412,484,0,0,NA,1979
930,930,0,0,412,484,412,484,0,0,NA,1979
931,931,0,0,412,484,412,484,0,0,NA,1979
932,932,0,0,447,414,447,414,0,0,NA,1979
933,933,0,0,447,414,447,414,0,0,NA,1979
934,934,0,0,447,414,447,414,0,0,NA,1979
935,935,0,0,447,414,447,414,0,0,NA,1979
936,936,0,0,451,710,451,710,0,0,NA,1979
937,937,0,0,451,710,451,710,0,0,NA,1979
938,938,0,0,451,710,451,710,0,0,NA,1979
939,939,0,0,483,512,483,512,0,0,NA,1979
940,940,0,0,339,656,339,656,0,0,NA,1979
941,941,0,0,669,841,669,841,0,0.0625,NA,1979
942,942,0,0,669,841,669,841,0,0.0625,NA,1979
943,943,0,0,619,705,619,705,0,0,NA,1979
944,944,0,0,619,705,619,705,0,0,NA,1979
945,945,0,0,619,705,619,705,0,0,NA,1979
946,946,0,0,809,529,809,529,0,0.09375,NA,1979
947,947,0,0,809,529,809,529,0,0.09375,NA,1979
948,948,0,0,809,529,809,529,0,0.09375,NA,1979
949,949,0,0,809,529,809,529,0,0.09375,NA,1979
950,950,0,0,307,437,307,437,0,0,NA,1979
951,951,0,0,307,437,307,437,0,0,NA,1979
952,952,0,0,880,293,880,293,0,0,NA,1979
953,953,0,0,880,293,880,293,0,0,NA,1979
954,954,0,0,317,428,317,428,0,0,NA,1979
955,955,0,0,317,428,317,428,0,0,NA,1979
956,956,0,0,317,428,317,428,0,0,NA,1979
957,957,0,0,317,428,317,428,0,0,NA,1979
958,958,0,0,653,587,653,587,0,0,NA,1979
959,959,0,0,815,608,815,608,1,0,Female,1979
960,960,0,0,815,608,815,608,0,0,NA,1979
961,961,0,0,45,430,45,430,0,0,NA,1979
962,962,0,0,320,688,320,688,0,0,NA,1979
963,963,0,0,844,55,844,55,0,0.0625,NA,1979
964,964,0,0,844,55,844,55,0,0.0625,NA,1979
965,965,0,0,844,55,844,55,0,0.0625,NA,1979
966,966,0,0,311,278,311,278,0,0,NA,1979
967,967,0,0,311,278,311,278,0,0,NA,1979
968,968,0,0,166,514,166,514,0,0,NA,1979
969,969,0,0,166,514,166,514,0,0,NA,1979
970,970,0,0,106,462,106,462,0,0,NA,1979
971,971,0,0,43,331,43,331,0,0,NA,1979
972,972,0,0,43,331,43,331,1,0,Female,1979
973,973,0,0,43,331,43,331,0,0,NA,1979
974,974,0,0,269,125,269,125,0,0,NA,1979
975,975,0,0,269,125,269,125,0,0,NA,1979
976,976,0,0,269,125,269,125,0,0,NA,1979
977,977,0,0,65,603,65,603,0,0,NA,1979
978,978,0,0,65,603,65,603,0,0,NA,1979
979,979,0,0,33,818,33,818,0,0.125,NA,1979
980,980,0,0,33,818,33,818,0,0.125,NA,1979
981,981,0,0,204,679,204,679,0,0,NA,1979
982,982,0,0,204,679,204,679,0,0,NA,1979
983,983,0,0,204,679,204,679,0,0,NA,1979
984,984,0,0,356,493,356,493,0,0,NA,1979
985,985,0,0,356,493,356,493,0,0,NA,1979
986,986,0,0,470,256,470,256,0,0,NA,1979
987,987,0,0,470,256,470,256,0,0,NA,1979
988,988,0,0,470,256,470,256,0,0,NA,1979
989,989,0,0,510,472,510,472,0,0,NA,1979
990,990,0,0,178,62,178,62,0,0,NA,1979
991,991,0,0,178,62,178,62,0,0,NA,1979
992,992,0,0,178,62,178,62,0,0,NA,1979
993,993,0,0,373,683,373,683,0,0,NA,1979
994,994,0,0,373,683,373,683,0,0,NA,1979
995,995,0,0,373,683,373,683,0,0,NA,1979
996,996,0,0,356,658,356,658,0,0,NA,1979
997,997,0,0,356,658,356,658,0,0,NA,1979
998,998,0,0,166,687,166,687,0,0,NA,1979
999,999,0,0,166,687,166,687,0,0,NA,1979
1000,1000,0,0,88,185,88,185,0,0,NA,1979
1001,1001,0,0,307,434,307,434,0,0,NA,1979
1002,1002,0,0,166,580,166,580,0,0,NA,1979
1003,1003,0,0,665,92,665,92,0,0,NA,1979
1004,1004,0,0,665,92,665,92,0,0,NA,1979
1005,1005,0,0,483,512,483,512,0,0,NA,1979
1006,1006,0,0,483,512,483,512,0,0,NA,1979
1007,1007,0,0,483,512,483,512,0,0,NA,1979
1008,1008,0,0,655,271,655,271,0,0,NA,1979
1009,1009,0,0,655,271,655,271,0,0,NA,1979
1010,1010,0,0,564,591,564,591,0,0,NA,1979
1011,1011,0,0,564,591,564,591,0,0,NA,1979
1012,1012,0,0,564,591,564,591,0,0,NA,1979
1013,1013,0,0,696,1688,696,1688,1,0,Male,1982
1014,1014,0,0,696,1688,696,1688,1,0,Male,1982
1015,1015,0,0,373,1704,373,1704,1,0.03125,Female,1982
1016,1016,0,0,373,1704,373,1704,1,0.03125,Female,1982
1017,1017,0,0,373,1704,373,1704,1,0.03125,Male,1982
1018,1018,0,0,373,1704,373,1704,1,0.03125,Male,1982
1019,1019,0,0,1649,1693,1649,1693,0,0,NA,1982
1020,1020,0,0,1687,1750,1687,1750,1,0.25,Female,1982
1021,1021,0,0,1653,1650,1653,1650,1,0,Female,1982
1022,1022,0,0,1653,1650,1653,1650,1,0,Male,1982
1023,1023,0,0,1653,1650,1653,1650,1,0,Female,1982
1024,1024,0,0,1631,1707,1631,1707,1,0,Male,1982
1025,1025,0,0,1631,1707,1631,1707,0,0,NA,1982
1026,1026,0,0,1631,1707,1631,1707,1,0,Male,1982
1027,1027,0,0,1640,1706,1640,1706,0,0,NA,1982
1028,1028,0,0,1639,1652,1639,1652,0,0,NA,1982
1029,1029,0,0,1639,1652,1639,1652,1,0,Female,1982
1030,1030,0,0,1639,1652,1639,1652,0,0,NA,1982
1031,1031,0,0,1639,1652,1639,1652,0,0,NA,1982
1032,1032,0,0,911,1753,911,1753,1,0,Male,1982
1033,1033,0,0,911,1753,911,1753,0,0,NA,1982
1034,1034,0,0,911,1753,911,1753,1,0,Male,1982
1035,1035,0,0,911,1753,911,1753,0,0,NA,1982
1036,1036,0,0,1681,1651,1681,1651,0,0,NA,1982
1037,1037,0,0,1681,1651,1681,1651,1,0,Female,1982
1038,1038,0,0,311,1724,311,1724,0,0,NA,1982
1039,1039,0,0,311,1724,311,1724,1,0,Male,1982
1040,1040,0,0,311,1724,311,1724,0,0,NA,1982
1041,1041,0,0,1633,1702,1633,1702,0,0,NA,1982
1042,1042,0,0,1633,1702,1633,1702,1,0,Male,1982
1043,1043,0,0,1633,1702,1633,1702,0,0,NA,1982
1044,1044,0,0,1633,1702,1633,1702,1,0,Female,1982
1045,1045,0,0,1671,1648,1671,1648,1,0,Male,1982
1046,1046,0,0,1671,1648,1671,1648,1,0,Male,1982
1047,1047,0,0,1671,1648,1671,1648,0,0,NA,1982
1048,1048,0,0,1682,1691,1682,1691,1,0,Female,1982
1049,1049,0,0,1682,1691,1682,1691,0,0,NA,1982
1050,1050,0,0,1649,1693,1649,1693,0,0,NA,1982
